Country Region,ISO3,Last Update,People Hospitalized,People Tested,Active,Confirmed,Deaths,Incident Rate,Lat,Long,Mortality Rate,Recovered,UID
US,,2021-03-13 05:25:15,,,,3842,69,3587.3015873015875,45.23330449,-123.3086963,1.7959396147839666,,
US,,2021-03-13 05:25:15,,,,7581,155,7359.551107184809,39.87140411,-77.21610347,2.0445851470782217,,
US,,2021-03-13 05:25:15,,,,79698,1767,6553.869305823387,40.46809875,-79.98167747,2.2171196265903785,,
US,,2021-03-13 05:25:15,,,,4981,116,7694.446589943616,40.81665618,-79.46290811,2.3288496285886366,,
US,,2021-03-13 05:25:15,,,,12623,352,7700.284879429509,40.6825484,-80.34921611,2.7885605640497504,,
US,,2021-03-13 05:25:15,,,,3888,129,8118.944203140662,40.00522157,-78.48998442,3.317901234567901,,
US,,2021-03-13 05:25:15,,,,37035,911,8793.486622788272,40.41570541,-75.92457766,2.459835290941002,,
US,,2021-03-13 05:25:15,,,,10899,305,8946.145827348168,40.47961444,-78.34917412,2.798421873566382,,
US,,2021-03-13 05:25:15,,,,4517,79,7488.022810536611,41.78869215,-76.51570822,1.7489484170909897,,
US,,2021-03-13 05:25:15,,,,46655,1153,7425.947442978338,40.33682119,-75.10836643,2.471332118743972,,
US,,2021-03-13 05:25:15,,,,14441,375,7687.393866480706,40.91152759,-79.91351055,2.596773076656741,,
US,,2021-03-13 05:25:15,,,,12068,400,9269.386751874155,40.49527404,-78.71377428,3.3145508783559827,,
US,,2021-03-13 05:25:15,,,,266,7,5981.560602653474,41.43625568,-78.20376845,2.631578947368421,,
US,,2021-03-13 05:25:15,,,,5015,154,7813.717241594217,40.91545395,-75.7068525,3.070787637088734,,
US,,2021-03-13 05:25:15,,,,13646,213,8403.485543615481,40.92058903,-77.82200624,1.560896966143925,,
US,,2021-03-13 05:25:15,,,,31498,749,5999.744756556804,39.97291773,-75.74768357,2.377928757381421,,
US,,2021-03-13 05:25:15,,,,2749,86,7151.776887455123,41.19265812,-79.42413524,3.1284103310294653,,
US,,2021-03-13 05:25:15,,,,6586,121,8309.885811620718,41.00110782,-78.47592663,1.837230488915882,,
US,,2021-03-13 05:25:15,,,,2917,57,7550.735141851315,41.23255967,-77.63785995,1.9540623928693863,,
US,,2021-03-13 05:25:15,,,,4763,125,7331.752970876178,41.04821986,-76.40565017,2.624396388830569,,
US,,2021-03-13 05:25:15,,,,6582,139,7777.475806165735,41.68447709,-80.10760592,2.111820115466424,,
US,,2021-03-13 05:25:15,,,,17230,486,6800.331530962624,40.1625372,-77.26130755,2.820661636680209,,
US,,2021-03-13 05:25:15,,,,21435,504,7702.147690074345,40.41377078,-76.77993242,2.351294611616515,,
US,,2021-03-13 05:25:15,,,,41961,1259,7403.832750768862,39.91680171,-75.40243663,3.0004051381044303,,
US,,2021-03-13 05:25:15,,,,2370,36,7923.771313941826,41.42822061,-78.64524744,1.518987341772152,,
US,,2021-03-13 05:25:15,,,,18065,385,6697.487839601376,41.99253829,-80.03301954,2.131192914475505,,
US,,2021-03-13 05:25:15,,,,10638,271,8229.03290684902,39.92041012,-79.64291195,2.5474713291972173,,
US,,2021-03-13 05:25:15,,,,1383,21,19083.75879674348,41.51095103,-79.23229292,1.5184381778741864,,
US,,2021-03-13 05:25:15,,,,12915,331,8330.806891702736,39.92956518,-77.72157791,2.5629113433991484,,
US,,2021-03-13 05:25:15,,,,1161,14,7990.36476256022,39.92913544,-78.11163677,1.205857019810508,,
US,,2021-03-13 05:25:15,,,,2724,34,7518.008445339883,39.85746531,-80.22357106,1.2481644640234948,,
US,,2021-03-13 05:25:15,,,,4475,126,9912.7237285132,40.42162652,-77.97673273,2.815642458100559,,
US,,2021-03-13 05:25:15,,,,5201,160,6186.290485649376,40.65241041,-79.08963285,3.076331474716401,,
US,,2021-03-13 05:25:15,,,,2861,90,6588.370754173863,41.12913106,-78.9986361,3.145753233135268,,
US,,2021-03-13 05:25:15,,,,1873,81,7563.703913096151,40.53358749,-77.39975129999998,4.3246129204484784,,
US,,2021-03-13 05:25:15,,,,14493,427,6912.158875206273,41.43564672,-75.60379201,2.9462499137514664,,
US,,2021-03-13 05:25:15,,,,45212,1062,8284.773988316438,40.03904563,-76.24770128,2.3489339113509686,,
US,,2021-03-13 05:25:15,,,,6246,189,7304.238001683974,40.99206278,-80.33393706,3.025936599423631,,
US,,2021-03-13 05:25:15,,,,13232,261,9331.913423088588,40.36680311,-76.45651841,1.972490931076179,,
US,,2021-03-13 05:25:15,,,,31737,787,8593.407307523597,40.6154815,-75.59435245,2.479755490437029,,
US,,2021-03-13 05:25:15,,,,25556,746,8051.238591505811,41.17823008,-75.98447579,2.919079668179684,,
US,,2021-03-13 05:25:15,,,,9685,253,8548.177830342722,41.34310539,-77.06629984,2.6122870418172432,,
US,,2021-03-13 05:25:15,,,,3103,65,7638.153846153846,41.80938602,-78.56478358,2.094747019013857,,
US,,2021-03-13 05:25:15,,,,8355,243,7635.436467319783,41.30248872,-80.25816981,2.9084380610412928,,
US,,2021-03-13 05:25:15,,,,4689,172,10162.989292990593,40.61116939,-77.61070738,3.6681595222862016,,
US,,2021-03-13 05:25:15,,,,10207,278,5994.56161060897,41.05934058,-75.34031025,2.723621044381307,,
US,,2021-03-13 05:25:15,,,,55606,1576,6692.140591997978,40.21053671,-75.36652296,2.8342265223177354,,
US,,2021-03-13 05:25:15,,,,1800,60,9873.834339001643,41.03023987,-76.66345939,3.333333333333333,,
US,,2021-03-13 05:25:15,,,,27940,656,9152.103771885288,40.75182733,-75.30471829,2.347888332140301,,
US,,2021-03-13 05:25:15,,,,8243,328,9073.89672291756,40.84785433,-76.70798222,3.979133810505884,,
US,,2021-03-13 05:25:15,,,,2995,86,6472.596818810512,40.40206612,-77.26297447,2.8714524207011687,,
US,,2021-03-13 05:25:15,,,,123078,3191,7769.761827804937,40.00338507,-75.1379271,2.592664814182876,,
US,,2021-03-13 05:25:15,,,,2712,48,4859.431274525614,41.33155042,-75.03208106,1.7699115044247788,,
US,,2021-03-13 05:25:15,,,,961,21,5815.079269030618,41.74471626,-77.89559864,2.18522372528616,,
US,,2021-03-13 05:25:15,,,,12329,372,8721.765151140005,40.70497338,-76.2150785,3.0172763403357936,,
US,,2021-03-13 05:25:15,,,,3198,82,7921.331615971465,40.77129231,-77.06840691,2.5641025641025643,,
US,,2021-03-13 05:25:15,,,,6801,186,9259.73831470312,39.97172723,-79.02699593,2.734891927657697,,
US,,2021-03-13 05:25:15,,,,311,20,5126.937026046819,41.44634738,-76.51246591,6.430868167202572,,
US,,2021-03-13 05:25:15,,,,1763,53,4371.652449910732,41.82147784,-75.80071959,3.0062393647192285,,
US,,2021-03-13 05:25:15,,,,2495,94,6146.682762188662,41.77255149,-77.25433032,3.7675350701402808,,
US,,2021-03-13 05:25:15,,,,5253,83,11693.341940654009,40.96188846,-77.05996014,1.580049495526366,,
US,,2021-03-13 05:25:15,,,,3482,89,6872.18757401121,41.40323442,-79.75845449,2.556002297530155,,
US,,2021-03-13 05:25:15,,,,2224,98,5674.772269143426,41.81304978,-79.26969577,4.406474820143885,,
US,,2021-03-13 05:25:15,,,,14174,268,6851.811567930776,40.19208869,-80.24582867,1.8907859460984904,,
US,,2021-03-13 05:25:15,,,,3160,68,6152.528182862483,41.64938475,-75.29956506,2.151898734177215,,
US,,2021-03-13 05:25:15,,,,27767,688,7958.463624143376,40.31377979999999,-79.46615476,2.477761371412108,,
US,,2021-03-13 05:25:15,,,,1208,42,4508.472045980443,41.51955538,-76.01074915,3.4768211920529803,,
US,,2021-03-13 05:25:15,,,,37305,741,8307.39013668613,39.9210089,-76.73040131,1.9863289103337356,,
US,,2021-03-13 05:25:15,,,,383,0,2205.8400046074985,18.180117000000006,-66.754367,0.0,,
US,,2021-03-13 05:25:15,,,,1002,0,2730.69166621246,18.360255,-67.17513100000001,0.0,,
US,,2021-03-13 05:25:15,,,,1172,0,2331.64229583209,18.459681,-67.12081500000001,0.0,,
US,,2021-03-13 05:25:15,,,,863,0,3477.87539292335,18.251619,-66.126806,0.0,,
US,,2021-03-13 05:25:15,,,,451,0,2039.985525601592,18.131361,-66.264131,0.0,,
US,,2021-03-13 05:25:15,,,,639,0,2442.567180153664,18.287985,-67.120611,0.0,,
US,,2021-03-13 05:25:15,,,,2368,0,2889.002757240807,18.406631,-66.675077,0.0,,
US,,2021-03-13 05:25:15,,,,197,0,1142.8239935027266,17.998457000000005,-66.056546,0.0,,
US,,2021-03-13 05:25:15,,,,576,0,2427.6141105070174,18.445533,-66.56053100000001,0.0,,
US,,2021-03-13 05:25:15,,,,884,0,3188.4580703336337,18.201592,-66.30963,0.0,,
US,,2021-03-13 05:25:15,,,,7907,0,4671.262901062805,18.34946,-66.168435,0.0,,
US,,2021-03-13 05:25:15,,,,569,0,1197.5165737135642,18.040993,-67.154391,0.0,,
US,,2021-03-13 05:25:15,,,,4721,0,3788.742115146943,18.211615,-66.050779,0.0,,
US,,2021-03-13 05:25:15,,,,918,0,3009.441384736428,18.418578,-66.860206,0.0,,
US,,2021-03-13 05:25:15,,,,1339,0,2997.269105072301,18.328802,-65.887612,0.0,,
US,,2021-03-13 05:25:15,,,,6404,0,4356.936809448647,18.374986,-65.95683100000001,0.0,,
US,,2021-03-13 05:25:15,,,,913,0,3948.7911422516327,18.437269,-66.14330600000001,0.0,,
US,,2021-03-13 05:25:15,,,,963,0,2270.7444174585585,18.102851,-66.14914,0.0,,
US,,2021-03-13 05:25:15,,,,276,0,2531.1812179016874,18.251818,-65.666416,0.0,,
US,,2021-03-13 05:25:15,,,,591,0,3738.613360323887,18.28885,-66.516475,0.0,,
US,,2021-03-13 05:25:15,,,,1003,0,2618.3204114130576,18.173559,-66.161179,0.0,,
US,,2021-03-13 05:25:15,,,,663,0,1729.4449081803004,18.097597,-66.36014,0.0,,
US,,2021-03-13 05:25:15,,,,525,0,2815.3153153153157,18.224687,-66.221622,0.0,,
US,,2021-03-13 05:25:15,,,,1118,0,3462.0505992010653,18.304264,-66.327738,0.0,,
US,,2021-03-13 05:25:15,,,,23,0,1341.8903150525086,18.31586,-65.28813000000001,0.0,,
US,,2021-03-13 05:25:15,,,,1533,0,4241.719930273097,18.436115,-66.278669,0.0,,
US,,2021-03-13 05:25:15,,,,830,0,2817.953418890473,18.318373,-65.666866,0.0,,
US,,2021-03-13 05:25:15,,,,379,0,3348.9440664487056,18.373715,-66.560488,0.0,,
US,,2021-03-13 05:25:15,,,,146,0,949.0996554638238,17.982429,-66.91964300000001,0.0,,
US,,2021-03-13 05:25:15,,,,588,0,1489.9277841125047,18.007516,-66.13390799999999,0.0,,
US,,2021-03-13 05:25:15,,,,248,0,1407.2518867389208,18.039942,-66.79186,0.0,,
US,,2021-03-13 05:25:15,,,,3386,0,4044.047391553602,18.345114,-66.11452299999999,0.0,,
US,,2021-03-13 05:25:15,,,,1558,0,3308.347312764105,18.266461,-65.97970500000001,0.0,,
US,,2021-03-13 05:25:15,,,,868,0,2213.269417104391,18.410928,-66.79632600000001,0.0,,
US,,2021-03-13 05:25:15,,,,312,0,2010.568372212914,18.134532,-67.113972,0.0,,
US,,2021-03-13 05:25:15,,,,1242,0,2451.9771780546066,18.145211,-65.810174,0.0,,
US,,2021-03-13 05:25:15,,,,1001,0,2476.312990129382,18.44981,-67.005093,0.0,,
US,,2021-03-13 05:25:15,,,,188,0,1353.3942840688214,18.211446,-66.58878,0.0,,
US,,2021-03-13 05:25:15,,,,863,0,1931.5562120906916,18.050764,-66.49458100000001,0.0,,
US,,2021-03-13 05:25:15,,,,1505,0,3944.437164198663,18.223793,-65.909109,0.0,,
US,,2021-03-13 05:25:15,,,,260,0,1181.2812358019082,18.011661,-67.040585,0.0,,
US,,2021-03-13 05:25:15,,,,539,0,2220.299884659746,18.269035,-66.867236,0.0,,
US,,2021-03-13 05:25:15,,,,134,0,1690.4251293049074,18.23679,-66.98362,0.0,,
US,,2021-03-13 05:25:15,,,,1120,0,3026.4544545626504,18.187527,-65.86946800000001,0.0,,
US,,2021-03-13 05:25:15,,,,826,0,3364.151020241926,18.425688,-65.89943000000001,0.0,,
US,,2021-03-13 05:25:15,,,,493,0,2790.8293235210867,18.342114,-65.72509699999999,0.0,,
US,,2021-03-13 05:25:15,,,,1074,0,2880.3604473408964,18.420473,-66.490461,0.0,,
US,,2021-03-13 05:25:15,,,,70,0,1289.134438305709,18.171795,-66.942126,0.0,,
US,,2021-03-13 05:25:15,,,,205,0,1986.241643251623,18.017889,-65.922235,0.0,,
US,,2021-03-13 05:25:15,,,,1428,0,1996.365161470712,18.2013,-67.1452,0.0,,
US,,2021-03-13 05:25:15,,,,1094,0,3135.479063368777,18.377805,-67.080952,0.0,,
US,,2021-03-13 05:25:15,,,,1073,0,3537.168287456733,18.316963,-66.420383,0.0,,
US,,2021-03-13 05:25:15,,,,663,0,2573.6578548969374,18.230637,-65.753897,0.0,,
US,,2021-03-13 05:25:15,,,,1122,0,4102.52660060697,18.288019,-66.252703,0.0,,
US,,2021-03-13 05:25:15,,,,644,0,3184.965380811078,18.215046,-66.433604,0.0,,
US,,2021-03-13 05:25:15,,,,240,0,,,,0.0,,
US,,2021-03-13 05:25:15,,,,229,0,1412.6210597742274,18.03174,-66.012242,0.0,,
US,,2021-03-13 05:25:15,,,,452,0,2348.1739311133047,18.059645,-66.721572,0.0,,
US,,2021-03-13 05:25:15,,,,2471,0,1873.658828792624,18.059498,-66.613748,0.0,,
US,,2021-03-13 05:25:15,,,,603,0,2631.1196439479886,18.439692,-66.926113,0.0,,
US,,2021-03-13 05:25:15,,,,327,0,2394.5518453427067,18.335443,-67.23174,0.0,,
US,,2021-03-13 05:25:15,,,,1404,0,2923.4773555439874,18.346329,-65.813742,0.0,,
US,,2021-03-13 05:25:15,,,,259,0,1192.888725128961,18.08282,-66.943758,0.0,,
US,,2021-03-13 05:25:15,,,,563,0,2075.3465054556177,18.010386999999994,-66.256592,0.0,,
US,,2021-03-13 05:25:15,,,,409,0,1353.0949151420914,18.111484,-67.03858100000001,0.0,,
US,,2021-03-13 05:25:15,,,,13910,0,4368.156110551091,18.386933,-66.061128,0.0,,
US,,2021-03-13 05:25:15,,,,1192,0,3312.1231487398927,18.147987,-65.976392,0.0,,
US,,2021-03-13 05:25:15,,,,1017,0,2862.530961495159,18.328646,-66.971214,0.0,,
US,,2021-03-13 05:25:15,,,,338,0,1593.663067565656,17.994525,-66.388913,0.0,,
US,,2021-03-13 05:25:15,,,,2928,0,4065.255119750087,18.362406,-66.246616,0.0,,
US,,2021-03-13 05:25:15,,,,2892,0,3893.8482045482087,18.431446,-66.213553,0.0,,
US,,2021-03-13 05:25:15,,,,2239,0,3516.348902220687,18.336159,-65.99888399999999,0.0,,
US,,2021-03-13 05:25:15,,,,2952,2077,,,,70.35907859078591,,
US,,2021-03-13 05:25:15,,,,677,0,2471.253878444972,18.271214,-66.702984,0.0,,
US,,2021-03-13 05:25:15,,,,1314,0,3643.82573971881,18.409346,-66.33725,0.0,,
US,,2021-03-13 05:25:15,,,,2196,0,4389.980608919896,18.428262,-66.397924,0.0,,
US,,2021-03-13 05:25:15,,,,113,0,1347.483901740997,18.123276,-65.44097099999999,0.0,,
US,,2021-03-13 05:25:15,,,,652,0,3050.7205689687444,18.127951,-66.473115,0.0,,
US,,2021-03-13 05:25:15,,,,745,0,2307.787621584784,18.070399,-65.896289,0.0,,
US,,2021-03-13 05:25:15,,,,585,0,1742.3678332092331,18.080374,-66.858814,0.0,,
US,,2021-03-13 05:25:15,,,,4320,138,8911.07489840962,41.71018079,-71.28652315,3.1944444444444446,,
US,,2021-03-13 05:25:15,,,,15760,335,9592.676454118277,41.67106337,-71.57641596,2.125634517766497,,
US,,2021-03-13 05:25:15,,,,5347,37,6514.217489827246,41.5642026,-71.26569799,0.6919768094258463,,
US,,2021-03-13 05:25:15,,,,84529,1862,13229.75407360106,41.87064746,-71.57753536,2.2027943072791585,,
US,,2021-03-13 05:25:15,,,,12405,35,,,,0.2821442966545747,,
US,,2021-03-13 05:25:15,,,,8141,160,6482.875048774856,41.45961631,-71.61435303,1.965360520820538,,
US,,2021-03-13 05:25:15,,,,2308,35,9410.037917397154,34.22333378,-82.46170658,1.516464471403813,,
US,,2021-03-13 05:25:15,,,,16138,210,9444.496465190316,33.54338026,-81.63645384,1.3012764902714091,,
US,,2021-03-13 05:25:15,,,,881,15,10140.423572744015,32.98837386,-81.35321066,1.70261066969353,,
US,,2021-03-13 05:25:15,,,,20980,481,10357.527226769616,34.51828081,-82.63959517,2.2926596758817923,,
US,,2021-03-13 05:25:15,,,,1487,50,10571.591070666856,33.21927586,-81.05659969,3.36247478143914,,
US,,2021-03-13 05:25:15,,,,2435,51,11669.701907409182,33.26679302,-81.43584352,2.0944558521560577,,
US,,2021-03-13 05:25:15,,,,15816,191,8232.269079022704,32.39226291,-80.72619758,1.2076378351036925,,
US,,2021-03-13 05:25:15,,,,15424,174,6767.6727788089,33.20222596,-79.94654523,1.1281120331950207,,
US,,2021-03-13 05:25:15,,,,1252,36,8603.037174465746,33.66926881,-80.77722168,2.8753993610223643,,
US,,2021-03-13 05:25:15,,,,39069,465,9496.458486264177,32.82487866,-79.96512315,1.1902019503954542,,
US,,2021-03-13 05:25:15,,,,5535,140,9659.685863874343,35.05122251,-81.61828622,2.5293586269196027,,
US,,2021-03-13 05:25:15,,,,3808,69,11809.949137824093,34.69249168,-81.1583216,1.8119747899159664,,
US,,2021-03-13 05:25:15,,,,4381,98,9596.933187294631,34.64137396,-80.15640140000002,2.236932207258617,,
US,,2021-03-13 05:25:15,,,,3118,102,9239.887390724552,33.66610974,-80.21647898,3.27132777421424,,
US,,2021-03-13 05:25:15,,,,3300,117,8758.659128911537,32.87582989,-80.67641292,3.5454545454545454,,
US,,2021-03-13 05:25:15,,,,7960,168,11948.722567474257,34.33358335,-79.96027485,2.1105527638190957,,
US,,2021-03-13 05:25:15,,,,4077,80,13376.423110994456,34.39007791,-79.37741872,1.9622271277900416,,
US,,2021-03-13 05:25:15,,,,15603,194,9583.622527010177,33.0794369,-80.40502652,1.243350637697879,,
US,,2021-03-13 05:25:15,,,,2865,40,10509.904622157006,33.77221995,-81.96231108,1.3961605584642234,,
US,,2021-03-13 05:25:15,,,,2157,76,9652.30232245939,34.39287073,-81.1195624,3.5234121464997683,,
US,,2021-03-13 05:25:15,,,,16886,387,12210.307101588656,34.02361754,-79.70189312,2.291839393580481,,
US,,2021-03-13 05:25:15,,,,6330,136,10098.915124441608,33.43443342,-79.33202141,2.1484992101105846,,
US,,2021-03-13 05:25:15,,,,65923,905,12591.730940402109,34.89502264,-82.37295012,1.3728137372389,,
US,,2021-03-13 05:25:15,,,,7292,160,10297.83508212001,34.15272415,-82.12715789,2.1941854086670323,,
US,,2021-03-13 05:25:15,,,,1746,45,9083.342003953803,32.77419582,-81.13845571,2.577319587628866,,
US,,2021-03-13 05:25:15,,,,35516,538,10030.47325329515,33.9212828,-78.99555293,1.514810226376844,,
US,,2021-03-13 05:25:15,,,,2177,43,7239.051641006883,32.43171982,-81.02487495,1.9751952227836471,,
US,,2021-03-13 05:25:15,,,,6839,128,10276.329431563763,34.33988254,-80.58763164,1.871618657698494,,
US,,2021-03-13 05:25:15,,,,9790,148,9988.572827817005,34.68270843,-80.70513032,1.5117466802860062,,
US,,2021-03-13 05:25:15,,,,6425,162,9519.505726519788,34.48244419,-82.00490796,2.5214007782101167,,
US,,2021-03-13 05:25:15,,,,1802,58,10708.343237461371,34.16393091,-80.25690731,3.218645948945616,,
US,,2021-03-13 05:25:15,,,,30538,449,10221.92468619247,33.89665987,-81.27146426,1.4702992992337416,,
US,,2021-03-13 05:25:15,,,,3291,101,10734.905568059496,34.07859748,-79.36400756,3.068975995138256,,
US,,2021-03-13 05:25:15,,,,3056,51,11700.742782755187,34.59905577,-79.67561152,1.668848167539267,,
US,,2021-03-13 05:25:15,,,,953,27,10070.80207122477,33.90161443,-82.30794338,2.833158447009444,,
US,,2021-03-13 05:25:15,,,,4491,92,11683.142559833506,34.28629098,-81.59935761,2.0485415274994434,,
US,,2021-03-13 05:25:15,,,,8640,130,10861.639805898474,34.75225169,-83.06742317,1.5046296296296295,,
US,,2021-03-13 05:25:15,,,,8981,221,10421.81607194662,33.4391073,-80.79886287,2.460750473221245,,
US,,2021-03-13 05:25:15,,,,16856,273,13284.574887298637,34.88807695,-82.72791551,1.6196013289036544,,
US,,2021-03-13 05:25:15,,,,42341,511,10184.024879798151,34.01791263,-80.90267209,1.2068680475189533,,
US,,2021-03-13 05:25:15,,,,1658,47,8098.471157133786,34.00795823,-81.72713237,2.834740651387213,,
US,,2021-03-13 05:25:15,,,,37030,739,11579.655080757384,34.92960077,-81.99225984,1.9956791790440185,,
US,,2021-03-13 05:25:15,,,,9759,177,9144.404568922704,33.91826534,-80.37942316,1.813710421149708,,
US,,2021-03-13 05:25:15,,,,2729,79,9990.481768926637,34.68835752,-81.61730349,2.8948332722609016,,
US,,2021-03-13 05:25:15,,,,3855,93,12694.283456269755,33.62190129,-79.72767442,2.412451361867704,,
US,,2021-03-13 05:25:15,,,,27382,341,9745.212275650494,34.97281497,-81.18085944,1.245343656416624,,
US,,2021-03-13 05:25:15,,,,455,15,16539.440203562343,43.71757685,-98.56050467,3.2967032967032965,,
US,,2021-03-13 05:25:15,,,,2820,39,15282.067956429848,44.41464384,-98.27858469,1.3829787234042554,,
US,,2021-03-13 05:25:15,,,,382,9,11352.154531946508,43.19486375,-101.6665572,2.356020942408377,,
US,,2021-03-13 05:25:15,,,,1510,26,21880.886827995942,42.98914167,-97.88592746,1.7218543046357615,,
US,,2021-03-13 05:25:15,,,,3646,37,10394.275451150326,44.36974375,-96.79079945,1.0148107515085023,,
US,,2021-03-13 05:25:15,,,,5192,89,13368.006385334327,45.58994323,-98.35165355,1.714175654853621,,
US,,2021-03-13 05:25:15,,,,697,9,13158.39154238248,43.71756379,-99.08118954,1.291248206599713,,
US,,2021-03-13 05:25:15,,,,421,13,21457.69622833843,44.07657829,-99.20814467,3.0878859857482186,,
US,,2021-03-13 05:25:15,,,,990,20,9492.760571483364,44.90608745,-103.5079318,2.0202020202020203,,
US,,2021-03-13 05:25:15,,,,131,4,9520.348837209302,45.77074915,-100.0510181,3.053435114503817,,
US,,2021-03-13 05:25:15,,,,1317,21,14173.48256564787,43.20660134,-98.58856175,1.5945330296127562,,
US,,2021-03-13 05:25:15,,,,377,5,10091.00642398287,44.85834507,-97.72925109,1.326259946949602,,
US,,2021-03-13 05:25:15,,,,1818,15,12921.108742004264,42.91296147,-96.97656917,0.8250825082508251,,
US,,2021-03-13 05:25:15,,,,4064,77,14509.6219072441,44.97788119,-97.18827677,1.8946850393700787,,
US,,2021-03-13 05:25:15,,,,473,12,11576.113558492412,45.70889983,-101.1970473,2.536997885835095,,
US,,2021-03-13 05:25:15,,,,767,12,8548.81854658939,43.67741105,-103.4534521,1.564537157757497,,
US,,2021-03-13 05:25:15,,,,2992,63,15130.214917825537,43.67490933,-98.14458906,2.105614973262032,,
US,,2021-03-13 05:25:15,,,,674,29,12426.253687315637,45.367281,-97.60737498,4.3026706231454,,
US,,2021-03-13 05:25:15,,,,478,8,10985.980234428867,44.75994309,-96.66943645,1.6736401673640169,,
US,,2021-03-13 05:25:15,,,,1426,26,24202.308214528173,45.15639647,-100.8709139,1.82328190743338,,
US,,2021-03-13 05:25:15,,,,435,9,14892.160219103049,43.38520741,-98.36978007,2.0689655172413794,,
US,,2021-03-13 05:25:15,,,,486,13,12692.609036301908,45.41846445,-99.21545423,2.674897119341564,,
US,,2021-03-13 05:25:15,,,,553,15,8237.747653806047,43.23929297,-103.5275691,2.7124773960217,,
US,,2021-03-13 05:25:15,,,,362,13,15745.976511526753,45.07082625,-99.14535601,3.591160220994475,,
US,,2021-03-13 05:25:15,,,,985,39,13967.668746454909,45.1723937,-96.77002276,3.9593908629441614,,
US,,2021-03-13 05:25:15,,,,554,30,13237.753882915173,43.19419064,-99.18883902,5.415162454873646,,
US,,2021-03-13 05:25:15,,,,257,10,13533.438651922064,44.29299053,-101.539099,3.891050583657588,,
US,,2021-03-13 05:25:15,,,,728,38,11810.5126541207,44.67385954,-97.18829593,5.21978021978022,,
US,,2021-03-13 05:25:15,,,,349,6,10937.01034158571,44.54708407,-99.00386459,1.7191977077363896,,
US,,2021-03-13 05:25:15,,,,369,4,10686.359687228496,43.6746384,-97.78715148,1.084010840108401,,
US,,2021-03-13 05:25:15,,,,92,1,7087.827426810478,45.58015551,-103.4958629,1.0869565217391304,,
US,,2021-03-13 05:25:15,,,,2331,36,13300.23964395755,44.39091534,-99.99661148,1.5444015444015444,,
US,,2021-03-13 05:25:15,,,,795,26,10903.854066657525,43.33449012,-97.75536441,3.270440251572327,,
US,,2021-03-13 05:25:15,,,,139,1,10684.089162182936,44.54747703,-99.48572582,0.7194244604316546,,
US,,2021-03-13 05:25:15,,,,281,14,8403.11004784689,43.69318385,-101.6255063,4.98220640569395,,
US,,2021-03-13 05:25:15,,,,275,16,13661.20218579235,44.06637798,-98.62965972,5.818181818181818,,
US,,2021-03-13 05:25:15,,,,86,0,9523.809523809525,43.96278565,-100.6940008,0.0,,
US,,2021-03-13 05:25:15,,,,652,14,13201.052844705406,44.36956169,-97.4913945,2.147239263803681,,
US,,2021-03-13 05:25:15,,,,1233,18,9635.07071969993,44.02193107,-97.12926365,1.45985401459854,,
US,,2021-03-13 05:25:15,,,,2839,45,10985.141618944435,44.35919441,-103.7929428,1.585065163790067,,
US,,2021-03-13 05:25:15,,,,7926,77,12966.234786022773,43.27841182,-96.7203905,0.9714862477920768,,
US,,2021-03-13 05:25:15,,,,606,10,16027.505950806664,43.89522709,-99.85201878,1.6501650165016502,,
US,,2021-03-13 05:25:15,,,,344,6,6970.618034447822,45.75870838,-97.59855639,1.744186046511628,,
US,,2021-03-13 05:25:15,,,,759,24,13587.540279269602,43.6742571,-97.36863144,3.1620553359683794,,
US,,2021-03-13 05:25:15,,,,240,4,10088.272383354351,45.76626028,-99.22118798,1.6666666666666667,,
US,,2021-03-13 05:25:15,,,,2639,31,9314.5559791049,44.56676791,-102.7162741,1.1746873815839334,,
US,,2021-03-13 05:25:15,,,,256,2,12421.154779233382,43.58078848,-100.7563186,0.78125,,
US,,2021-03-13 05:25:15,,,,274,9,12364.62093862816,44.02197882,-97.60992207,3.2846715328467155,,
US,,2021-03-13 05:25:15,,,,28581,336,14798.533660567276,43.67441641,-96.7910885,1.175606171932403,,
US,,2021-03-13 05:25:15,,,,621,17,9443.430656934306,44.02266214,-96.67081159,2.737520128824477,,
US,,2021-03-13 05:25:15,,,,2072,49,14615.221838188616,43.33749164,-102.5555498,2.364864864864865,,
US,,2021-03-13 05:25:15,,,,13051,188,11470.885519666008,44.0025835,-102.8240777,1.4405026434755956,,
US,,2021-03-13 05:25:15,,,,348,14,12146.596858638744,45.49049506,-102.4755586,4.022988505747127,,
US,,2021-03-13 05:25:15,,,,383,4,17789.13144449605,45.06583079,-99.95498503,1.0443864229765014,,
US,,2021-03-13 05:25:15,,,,1247,36,11997.30613815663,45.62975048,-96.94672673,2.886928628708901,,
US,,2021-03-13 05:25:15,,,,335,3,14291.808873720136,44.02351092,-98.0909816,0.8955223880597015,,
US,,2021-03-13 05:25:15,,,,808,26,12672.521957340025,44.93837606,-98.34626602,3.217821782178218,,
US,,2021-03-13 05:25:15,,,,337,2,10877.985797288571,44.41381872,-100.7349153,0.5934718100890207,,
US,,2021-03-13 05:25:15,,,,137,3,9849.0294751977,44.71571812,-100.1278092,2.18978102189781,,
US,,2021-03-13 05:25:15,,,,1220,29,11987.81566276899,43.19338568,-100.7195503,2.377049180327869,,
US,,2021-03-13 05:25:15,,,,719,16,13214.48263186914,43.34459388,-99.8854891,2.2253129346314324,,
